electric_meter_id,building_id,timestamp,energy_kwh,demand_kw,voltage_v,power_factor,data_quality,data_origin
EM051-1,BLD051,2026-08-02 12:00:00,69.916,72.425,377.6,0.918,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 13:00:00,66.782,77.88,376.7,0.866,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 14:00:00,72.563,68.295,388.9,0.942,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 15:00:00,73.742,88.515,395.1,0.902,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 16:00:00,77.986,78.616,373.0,0.963,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 17:00:00,88.922,99.774,377.7,0.925,Estimated,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 18:00:00,92.377,91.454,381.9,0.882,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 19:00:00,95.258,82.548,403.7,0.926,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 20:00:00,80.136,96.37,396.5,0.935,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 21:00:00,96.875,82.946,399.2,0.915,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 22:00:00,80.481,95.878,394.6,0.875,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-02 23:00:00,41.668,39.522,390.5,0.927,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 00:00:00,39.595,34.116,399.7,0.972,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 01:00:00,34.701,33.893,383.0,0.987,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 02:00:00,38.507,34.057,389.2,0.917,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 03:00:00,36.28,33.398,398.7,0.947,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 04:00:00,33.213,33.377,402.9,0.88,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 05:00:00,28.674,34.408,401.8,0.909,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 06:00:00,56.526,61.657,373.0,0.931,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 07:00:00,65.806,69.261,397.9,0.875,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 08:00:00,117.267,133.328,376.4,0.948,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 09:00:00,101.586,105.698,399.3,0.868,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 10:00:00,115.788,114.164,375.5,0.922,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 11:00:00,137.952,149.821,376.0,0.919,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 12:00:00,124.57,134.715,384.2,0.973,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 13:00:00,123.84,127.778,392.4,0.956,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 14:00:00,131.256,139.772,378.5,0.877,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 15:00:00,137.385,135.686,393.7,0.937,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 16:00:00,145.38,153.07,373.5,0.978,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 17:00:00,158.279,170.069,403.1,0.925,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 18:00:00,145.6,131.61,398.5,0.911,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 19:00:00,80.648,75.168,382.8,0.93,Missing,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 20:00:00,77.72,93.589,389.6,0.889,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 21:00:00,90.588,108.668,400.6,0.925,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 22:00:00,79.848,96.326,402.1,0.902,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-03 23:00:00,43.799,42.662,391.4,0.937,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 00:00:00,44.389,49.82,391.1,0.883,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 01:00:00,36.423,38.466,398.8,0.891,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 02:00:00,38.404,42.751,374.4,0.886,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 03:00:00,30.666,31.088,403.5,0.897,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 04:00:00,30.414,35.49,392.8,0.887,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 05:00:00,30.732,28.473,399.1,0.981,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 06:00:00,55.518,65.719,392.5,0.919,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 07:00:00,67.939,70.043,389.8,0.947,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 08:00:00,110.538,122.859,382.2,0.932,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 09:00:00,114.123,102.222,379.5,0.954,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 10:00:00,117.067,134.992,378.1,0.929,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 11:00:00,110.091,127.406,401.7,0.865,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 12:00:00,133.354,120.068,372.5,0.952,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 13:00:00,144.498,173.367,388.1,0.886,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 14:00:00,138.296,141.99,372.3,0.889,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 15:00:00,147.273,148.737,400.8,0.898,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 16:00:00,162.06,190.149,381.0,0.931,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 17:00:00,146.871,137.269,392.2,0.961,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 18:00:00,154.242,192.508,374.9,0.937,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 19:00:00,84.775,86.804,405.0,0.973,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 20:00:00,91.504,94.439,376.5,0.939,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 21:00:00,85.198,88.287,404.9,0.914,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 22:00:00,86.184,99.771,404.2,0.957,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-04 23:00:00,39.564,42.141,391.9,0.953,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 00:00:00,35.333,40.988,400.0,0.922,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 01:00:00,40.016,45.216,377.2,0.963,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 02:00:00,35.626,30.344,381.2,0.902,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 03:00:00,37.743,42.181,393.8,0.972,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 04:00:00,31.355,36.077,387.2,0.943,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 05:00:00,31.083,26.493,382.2,0.987,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 06:00:00,62.249,59.312,378.0,0.914,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 07:00:00,68.259,75.923,386.0,0.984,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 08:00:00,124.207,116.877,380.7,0.96,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 09:00:00,113.579,133.339,389.3,0.901,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 10:00:00,110.812,104.809,399.6,0.925,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 11:00:00,121.402,117.928,392.1,0.863,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 12:00:00,132.045,118.34,404.4,0.966,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 13:00:00,147.695,168.859,375.3,0.913,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 14:00:00,145.647,129.024,381.0,0.957,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 15:00:00,146.406,126.166,376.7,0.879,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 16:00:00,142.462,129.686,401.4,0.953,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 17:00:00,148.017,174.403,384.4,0.885,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 18:00:00,153.535,167.509,376.1,0.989,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 19:00:00,89.514,97.121,381.0,0.979,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 20:00:00,96.78,87.417,373.9,0.899,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 21:00:00,89.805,102.185,391.2,0.901,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 22:00:00,79.844,77.48,383.7,0.904,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-05 23:00:00,46.211,40.708,381.0,0.896,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 00:00:00,41.988,51.936,390.4,0.968,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 01:00:00,34.675,35.167,376.6,0.901,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 02:00:00,38.501,42.811,403.8,0.926,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 03:00:00,36.099,34.72,382.2,0.909,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 04:00:00,35.634,44.239,395.4,0.947,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 05:00:00,32.499,38.664,391.3,0.871,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 06:00:00,61.231,61.221,401.7,0.869,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 07:00:00,58.566,57.631,394.8,0.889,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 08:00:00,122.626,114.073,379.9,0.972,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 09:00:00,113.598,104.748,391.6,0.875,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 10:00:00,121.028,135.205,377.5,0.873,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 11:00:00,124.607,113.541,376.8,0.882,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 12:00:00,117.279,129.39,388.3,0.886,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 13:00:00,127.563,149.083,398.6,0.958,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 14:00:00,150.663,173.974,376.6,0.973,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 15:00:00,148.231,182.88,383.0,0.893,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 16:00:00,155.435,165.38,387.2,0.948,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 17:00:00,151.984,172.874,374.5,0.895,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 18:00:00,152.776,140.214,403.0,0.934,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 19:00:00,92.068,81.0,402.2,0.986,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 20:00:00,87.01,98.377,382.9,0.956,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 21:00:00,81.869,75.93,403.8,0.984,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 22:00:00,90.814,79.043,402.9,0.987,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-06 23:00:00,39.544,38.025,376.8,0.902,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 00:00:00,43.974,50.884,384.0,0.873,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 01:00:00,39.4,43.513,387.5,0.879,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 02:00:00,35.309,34.933,389.4,0.929,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 03:00:00,33.283,31.849,377.0,0.982,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 04:00:00,31.891,35.824,390.5,0.917,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 05:00:00,28.437,32.129,399.7,0.926,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 06:00:00,59.585,62.824,398.1,0.945,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 07:00:00,57.876,51.552,391.2,0.956,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 08:00:00,116.413,128.537,399.8,0.981,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 09:00:00,103.638,116.228,387.9,0.92,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 10:00:00,111.796,115.98,374.3,0.868,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 11:00:00,126.606,128.601,372.9,0.919,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 12:00:00,122.301,144.083,403.3,0.976,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 13:00:00,139.852,141.226,392.2,0.952,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 14:00:00,138.027,152.27,390.0,0.876,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 15:00:00,152.116,189.999,393.9,0.95,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 16:00:00,141.593,171.058,376.9,0.905,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 17:00:00,141.547,168.681,373.1,0.882,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 18:00:00,141.091,125.918,382.6,0.89,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 19:00:00,91.913,97.654,388.7,0.947,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 20:00:00,86.985,91.872,377.1,0.976,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 21:00:00,82.496,78.748,399.7,0.982,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 22:00:00,81.351,74.01,387.9,0.945,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-07 23:00:00,42.611,37.666,403.7,0.989,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 00:00:00,43.621,48.623,386.2,0.96,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 01:00:00,35.988,35.371,379.1,0.953,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 02:00:00,38.793,46.945,383.1,0.891,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 03:00:00,30.791,27.509,403.6,0.967,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 04:00:00,31.015,28.797,381.8,0.91,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 05:00:00,34.763,42.814,384.2,0.947,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 06:00:00,69.344,59.614,399.4,0.869,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 07:00:00,65.036,72.458,399.5,0.864,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 08:00:00,65.801,59.005,404.8,0.926,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 09:00:00,69.767,74.231,378.1,0.914,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 10:00:00,64.025,66.542,397.5,0.919,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 11:00:00,68.347,58.869,392.6,0.89,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 12:00:00,79.058,73.073,390.7,0.971,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 13:00:00,79.267,93.609,372.8,0.961,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 14:00:00,82.597,81.61,389.0,0.891,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 15:00:00,74.67,66.724,385.1,0.88,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 16:00:00,89.056,76.828,402.5,0.927,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 17:00:00,87.953,109.579,403.7,0.866,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 18:00:00,78.902,87.474,377.8,0.919,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 19:00:00,93.983,117.156,392.0,0.914,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 20:00:00,85.935,77.654,382.0,0.91,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 21:00:00,88.348,104.574,397.6,0.937,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 22:00:00,88.921,97.397,380.7,0.891,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-08 23:00:00,37.077,35.491,376.7,0.866,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 00:00:00,42.634,48.959,384.5,0.91,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 01:00:00,38.895,47.116,376.0,0.958,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 02:00:00,35.499,43.45,391.7,0.903,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 03:00:00,33.367,39.386,392.0,0.908,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 04:00:00,33.403,34.318,375.8,0.967,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 05:00:00,29.623,27.156,389.1,0.915,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 06:00:00,54.596,60.121,386.0,0.872,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 07:00:00,62.865,67.515,391.2,0.953,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 08:00:00,61.935,61.048,381.9,0.862,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 09:00:00,63.542,79.072,397.4,0.903,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 10:00:00,68.552,80.062,379.1,0.92,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 11:00:00,64.126,59.661,383.0,0.925,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 12:00:00,69.026,83.092,380.8,0.872,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 13:00:00,70.977,72.267,379.3,0.882,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 14:00:00,79.615,92.481,385.1,0.874,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 15:00:00,83.161,103.537,377.7,0.975,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 16:00:00,93.739,110.198,377.9,0.933,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 17:00:00,82.091,76.908,388.4,0.931,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 18:00:00,88.196,85.313,388.9,0.937,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 19:00:00,87.917,82.083,395.7,0.912,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 20:00:00,91.678,96.266,389.8,0.96,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 21:00:00,95.952,95.074,376.1,0.942,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 22:00:00,77.557,82.126,404.1,0.928,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-09 23:00:00,39.124,41.412,381.3,0.927,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 00:00:00,43.507,41.514,401.8,0.959,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 01:00:00,37.468,42.46,378.1,0.875,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 02:00:00,36.092,34.893,393.1,0.867,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 03:00:00,31.383,29.553,400.9,0.976,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 04:00:00,32.858,40.91,382.0,0.91,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 05:00:00,33.485,32.209,402.4,0.914,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 06:00:00,66.154,57.736,385.7,0.986,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 07:00:00,57.286,49.486,384.5,0.949,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 08:00:00,123.906,123.823,392.5,0.942,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 09:00:00,113.696,99.321,372.7,0.929,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 10:00:00,107.22,128.616,372.0,0.912,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 11:00:00,109.899,99.588,379.8,0.977,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 12:00:00,125.622,129.863,384.9,0.864,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 13:00:00,151.654,170.167,403.1,0.896,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 14:00:00,144.834,155.134,379.3,0.886,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 15:00:00,160.743,189.612,385.4,0.901,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 16:00:00,170.454,168.984,379.8,0.928,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 17:00:00,142.875,161.203,400.7,0.909,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 18:00:00,155.592,192.916,387.8,0.95,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 19:00:00,79.387,97.088,377.4,0.927,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 20:00:00,83.935,92.953,396.5,0.889,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 21:00:00,93.233,114.444,399.2,0.883,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 22:00:00,81.419,82.466,404.3,0.908,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-10 23:00:00,38.937,35.492,395.1,0.918,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 00:00:00,37.308,35.444,387.4,0.9,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 01:00:00,38.192,47.282,375.6,0.94,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 02:00:00,33.759,41.33,401.3,0.878,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 03:00:00,38.834,33.019,400.7,0.924,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 04:00:00,37.252,34.641,397.8,0.956,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 05:00:00,35.222,43.566,389.1,0.951,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 06:00:00,66.663,69.85,399.9,0.914,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 07:00:00,66.341,69.817,397.2,0.968,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 08:00:00,102.188,97.221,381.6,0.921,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 09:00:00,116.678,145.535,395.3,0.954,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 10:00:00,129.078,146.085,401.5,0.882,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 11:00:00,135.659,122.601,389.1,0.911,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 12:00:00,145.607,126.471,395.0,0.901,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 13:00:00,144.939,124.045,376.8,0.913,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 14:00:00,144.043,153.686,380.3,0.92,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 15:00:00,143.69,123.715,391.3,0.869,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 16:00:00,148.04,175.937,403.9,0.987,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 17:00:00,139.207,169.007,380.7,0.947,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 18:00:00,152.543,174.331,389.1,0.965,Good,SYNTHETIC_VN_REALISTIC
EM051-1,BLD051,2026-08-11 19:00:00,83.794,84.415,384.0,0.968,Good,SYNTHETIC_VN_REALISTIC
